source,activityid,facultyid,userid,work_title,year,publisher,publisher_location,isbn_print,doi,pages,page_count,authors,url,status
FAR,28401,111727002,111727002,"""On the Edge of Wilderness""",2016,Idaho Humanities Council,"Boise, ID",,,nan,,[],,"[{""id"": 28401, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2016, ""termid"": ""2016/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,28419,112093478,112093478,La construcción de la masculinidad y la representación del cuerpo en El seductor de la patria,2017,,,,,nan,,[],,"[{""id"": 28419, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2017, ""termid"": ""2016/03"", ""listingorder"": 6, ""completionorder"": 6}, {""id"": 28419, ""status"": ""Accepted"", ""term"": ""Summer"", ""year"": 2016, ""termid"": ""2016/01"", ""listingorder"": 4, ""completionorder"": 4}]"
FAR,28508,111715805,111715805,Framing charitable solicitations in a behavioral experiment: Cues derived from evolutionary theory of cooperation and economic anthropology,2017,Springer International Publishing,10.1007/978-3-319-58993-0,,978-3-319-58992-3,153-178,,[],,"[{""id"": 28508, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2017, ""termid"": ""2017/02"", ""listingorder"": 6, ""completionorder"": 6}, {""id"": 28508, ""status"": ""Accepted"", ""term"": ""Summer"", ""year"": 2017, ""termid"": ""2017/01"", ""listingorder"": 4, ""completionorder"": 4}, {""id"": 28508, ""status"": ""Submitted"", ""term"": ""Fall"", ""year"": 2016, ""termid"": ""2016/02"", ""listingorder"": 2, ""completionorder"": 2}]"
FAR,28730,111110237,111110237,Simon Brenner,2018,Rowman & Littlefield,"Lanham, Maryland",,978-1442278226,26-27,,[],,"[{""id"": 28730, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2018, ""termid"": ""2017/03"", ""listingorder"": 6, ""completionorder"": 6}, {""id"": 28730, ""status"": ""Accepted"", ""term"": ""Fall"", ""year"": 2016, ""termid"": ""2016/02"", ""listingorder"": 4, ""completionorder"": 4}]"
FAR,28777,114063271,114063271,Self-fulfilling Prophecy,2014,,,,,nan,,[],,"[{""id"": 28777, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2014, ""termid"": ""2013/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,28778,114063271,114063271,Coaching Efficacy,2012,,,,,nan,,[],,"[{""id"": 28778, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2012, ""termid"": ""2011/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,28843,114065992,114065992,The Legal and Ethical Environment for Multinational Corporations,2010,Routledge,New York,,978-0-415-87998-9,159-171,,[],,"[{""id"": 28843, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2010, ""termid"": ""2009/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,28902,111663502,111663502,Delegation,2018,Elsevier,,,,nan,,[],https://evolve.elsevier.com/cs/product/9780323389662?role=student,"[{""id"": 28902, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2016, ""termid"": ""2015/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,29130,114065991,114065991,Detecting Deception in Text using Freely Available Data and Text Mining Tools,2012,,,,,533-542,,[],,"[{""id"": 29130, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2012, ""termid"": ""2012/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,29131,114065991,114065991,Extracting Knowledge From Neural Networks,2007,,,,,748-757,,[],,"[{""id"": 29131, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2007, ""termid"": ""2007/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,29253,111699531,111699531,Cooling Dynamics of Wet Clothing,2016,Springer International Publishing,Switzerland,DOI10.1007/978-3-319-41694-_3231.,,311-318,,[],,"[{""id"": 29253, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2016, ""termid"": ""2015/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,29285,112054227,112054227,Assessment of English as a Foreign Language through the process of problem-based learning,2017,Springer,"Dubai, UAE",,,nan,,[],,"[{""id"": 29285, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2017, ""termid"": ""2016/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,29287,112054227,112054227,Integrating Humorous Music and Song in English Language Learning: A Laugh and A Half,2016,TESOL Press,Alexandria,,,nan,,[],,"[{""id"": 29287, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2016, ""termid"": ""2016/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,29288,112054227,112054227,"Science, Technology, Engineering and Math (STEM) Education: Strategic Priorities for Culture, Information and Communication",2016,Nicholas Copernicus University Press,"Torun, Poland",,,nan,,[],,"[{""id"": 29288, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2016, ""termid"": ""2016/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,29618,112140516,112140516,Tripartheid: How Global White Supremacy Triumphed through Neoliberalism,2022,Fordham University Press,New York,,,nan,,[],,"[{""id"": 29618, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2022, ""termid"": ""2021/03"", ""listingorder"": 6, ""completionorder"": 6}, {""id"": 29618, ""status"": ""In Press"", ""term"": ""Spring"", ""year"": 2021, ""termid"": ""2020/03"", ""listingorder"": 5, ""completionorder"": 5}, {""id"": 29618, ""status"": ""In Press"", ""term"": ""Spring"", ""year"": 2018, ""termid"": ""2017/03"", ""listingorder"": 5, ""completionorder"": 5}, {""id"": 29618, ""status"": ""Submitted"", ""term"": ""Spring"", ""year"": 2017, ""termid"": ""2016/03"", ""listingorder"": 2, ""completionorder"": 2}]"
FAR,29644,111110252,111110252,Evolutionary Theory and Criminology,2017,,,,,nan,,[],,"[{""id"": 29644, ""status"": ""Accepted"", ""term"": ""Spring"", ""year"": 2017, ""termid"": ""2016/03"", ""listingorder"": 4, ""completionorder"": 4}]"
FAR,29738,114060599,114060599,To change without appearing to change: Creating stability in a multi-change/multi-resolution government agency,2011,Sage,"Thousand Oaks, CA",,,131-140,,[],,"[{""id"": 29738, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2011, ""termid"": ""2011/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,29739,114060599,114060599,Nonprofit/Nongovernmental Organizations,2017,John Wiley and Sons,New Jersey,10.1002/9781118955567,,nan,,[],,"[{""id"": 29739, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2017, ""termid"": ""2016/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,29745,114060624,114060624,"HIV/AIDS, stigma, and communication",2012,Hampton Press,"Cresskill, NJ",,,165-187,,[],,"[{""id"": 29745, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2012, ""termid"": ""2012/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,29747,114060624,114060624,Stigma and politeness: Challenging family health discussions,2011,Peter Lang,"New York, NY",,,165-192,,[],,"[{""id"": 29747, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2011, ""termid"": ""2011/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,29749,112014101,112014101,My dirty little secret,2016,Inspired Living Publishing,"Lakeville, MA",,,37-41,,[],,"[{""id"": 29749, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2016, ""termid"": ""2015/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,29780,113144224,113144224,Nature States,2017,Routledge Press,United Kingdom,,,nan,,[],,"[{""id"": 29780, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2017, ""termid"": ""2016/03"", ""listingorder"": 6, ""completionorder"": 6}, {""id"": 29780, ""status"": ""Accepted"", ""term"": ""Fall"", ""year"": 2016, ""termid"": ""2016/02"", ""listingorder"": 4, ""completionorder"": 4}, {""id"": 29780, ""status"": ""Submitted"", ""term"": ""Summer"", ""year"": 2016, ""termid"": ""2016/01"", ""listingorder"": 2, ""completionorder"": 2}]"
FAR,29795,114043970,114043970,Evolutionary Theory and Criminology,2017,,,,,nan,,[],,"[{""id"": 29795, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2017, ""termid"": ""2016/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,29845,114047750,114047750,An Alternative Approach to Educating Secondary Science and Mathematics Teachers: Meeting the Needs of Culturally and Linguistically Diverse Youth,2016,Springer,,10.1007/978-3-319-43516-9,978-3-319-43514-5,18,,[],https://books.google.com/books?id=4xBVDQAAQBAJ&printsec=frontcover#v=onepage&q&f=false,"[{""id"": 29845, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2016, ""termid"": ""2016/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,29869,112142993,112142993,Special Education Teacher Candidate Evaluation: Creating a Preservice to Master Teacher Observation System,2017,Routledge,London,,,nan,,[],,"[{""id"": 29869, ""status"": ""Accepted"", ""term"": ""Fall"", ""year"": 2016, ""termid"": ""2016/02"", ""listingorder"": 4, ""completionorder"": 4}]"
FAR,29871,111240873,111240873,Virtual Reality,2017,Sage Publications,"Thousand Oaks, CA",,,nan,,[],,"[{""id"": 29871, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2017, ""termid"": ""2017/01"", ""listingorder"": 6, ""completionorder"": 6}, {""id"": 29871, ""status"": ""Accepted"", ""term"": ""Fall"", ""year"": 2016, ""termid"": ""2016/02"", ""listingorder"": 4, ""completionorder"": 4}]"
FAR,29904,112001307,112001307,Special Education Teacher Candidate Evaluation: Creating a Preservice to Master Teacher Observation System,2017,Routledge,London,,,nan,,[],,"[{""id"": 29904, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2017, ""termid"": ""2016/03"", ""listingorder"": 6, ""completionorder"": 6}, {""id"": 29904, ""status"": ""Accepted"", ""term"": ""Fall"", ""year"": 2016, ""termid"": ""2016/02"", ""listingorder"": 4, ""completionorder"": 4}, {""id"": 29904, ""status"": ""Accepted"", ""term"": ""Spring"", ""year"": 2016, ""termid"": ""2015/03"", ""listingorder"": 4, ""completionorder"": 4}]"
FAR,29946,114047750,114047750,[Un]Consciously [Dis]Serving English Learners: A Reflection of Bilingual Teacher Educators on the Border.,2018,,,,,nan,,[],,"[{""id"": 29946, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2018, ""termid"": ""2017/03"", ""listingorder"": 6, ""completionorder"": 6}, {""id"": 29946, ""status"": ""Submitted"", ""term"": ""Spring"", ""year"": 2017, ""termid"": ""2016/03"", ""listingorder"": 2, ""completionorder"": 2}]"
FAR,29953,111632553,111632553,Security Issues and their Possible Countermeasures for a Mobile Agent Based Mobile Commerce,2005,Idea Group Publishing,,,,140-163,,[],,"[{""id"": 29953, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2004, ""termid"": ""2004/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,29955,111632553,111632553,Mobile Commerce Systems,2004,Idea Group Publishing,,,,1-23,,[],,"[{""id"": 29955, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2004, ""termid"": ""2003/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,29956,111632553,111632553,World Wide Web Search Engines,2003,Idea Group Publishing,,,,154-168,,[],,"[{""id"": 29956, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2003, ""termid"": ""2003/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,29977,111632553,111632553,Handheld computing and J2ME programming for mobile handheld devices,2007,Idea Group Publishing,,,,302-309,,[],,"[{""id"": 29977, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2007, ""termid"": ""2006/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,29980,111632553,111632553,Mobile Internet and handheld devices for virtual communities,2006,Idea Group Publishing,,,,314-320,,[],,"[{""id"": 29980, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2005, ""termid"": ""2005/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,29982,111632553,111632553,Mobile handheld devices for mobile commerce,2005,Idea Group Publishing,,,,792-798,,[],,"[{""id"": 29982, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2005, ""termid"": ""2004/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,29986,111632553,111632553,Mobile Commerce Technology,2005,Idea Group Publishing,,,,1967-1972,,[],,"[{""id"": 29986, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2005, ""termid"": ""2004/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,29988,111632553,111632553,World Wide Web Search Technologies,2005,Idea Group Publishing,,,,3111-3117,,[],,"[{""id"": 29988, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2005, ""termid"": ""2004/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,30182,111319147,111319147,The benefits and challenges of YouTube as an educational resource,2018,Routledge,,,,"YouTube has been adopted by colleges, universities, and educators who have taken advantage of both its content and video-sharing technologies. The alluring benefits of YouTube as an educational resource include the vast amount of free video content, which may be curated into collections directly on YouTube. Free video hosting, basic video editing, and online captioning tools are available for video creators. However, there are challenges when using YouTube as an educational resource. It may be necessary to review multiple videos to find good educational content. Sideline content, such as comments, might be inappropriate. The entire site might be blocked at school or library locations. Copyright issues surface when downloading videos to carry into schools or when uploading videos containing copyrighted materials. This chapter contains an overview of benefits and challenges that should be considered when turning to YouTube as an educational resource. Practical suggestions are offered for addressing challenges.",,[],,"[{""id"": 30182, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2018, ""termid"": ""2017/03"", ""listingorder"": 6, ""completionorder"": 6}, {""id"": 30182, ""status"": ""Accepted"", ""term"": ""Fall"", ""year"": 2017, ""termid"": ""2017/02"", ""listingorder"": 4, ""completionorder"": 4}, {""id"": 30182, ""status"": ""Accepted"", ""term"": ""Spring"", ""year"": 2017, ""termid"": ""2016/03"", ""listingorder"": 4, ""completionorder"": 4}]"
FAR,30201,112056561,112056561,Shifting organizational alignment from behavior to values,2006,Pfeiffer,,,,498-515,,[],,"[{""id"": 30201, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2006, ""termid"": ""2006/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,30209,112056561,112056561,Applying the CACAO Change Model to Promote Systemic Transformation in STEM,2016,Purdue University Press,,,,176-188,,[],,"[{""id"": 30209, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2015, ""termid"": ""2015/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,30213,112056561,112056561,The unbalancing of corporate systems: The neuroscience of intellect vs. wisdom and rejoinder,2017,Routledge,New York,,,nan,,[],,"[{""id"": 30213, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2017, ""termid"": ""2016/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,30214,112056561,112056561,Organizational culture: Is it with you or against you?,2010,Pfeiffer,"San Francisco, CA",,978-0-470-19069-2,725-744,,[],,"[{""id"": 30214, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2010, ""termid"": ""2010/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,30328,112110324,112110324,Diffusion: obstacles and opportunities in petrochronology,2017,Mineralogical Society of America,,,,nan,,[],,"[{""id"": 30328, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2017, ""termid"": ""2016/03"", ""listingorder"": 6, ""completionorder"": 6}, {""id"": 30328, ""status"": ""Accepted"", ""term"": ""Spring"", ""year"": 2016, ""termid"": ""2015/03"", ""listingorder"": 4, ""completionorder"": 4}]"
FAR,30330,112110324,112110324,Petrochronology: An Introduction,2017,Mineralogical Society of America,,,,nan,,[],,"[{""id"": 30330, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2017, ""termid"": ""2016/03"", ""listingorder"": 6, ""completionorder"": 6}, {""id"": 30330, ""status"": ""Accepted"", ""term"": ""Spring"", ""year"": 2016, ""termid"": ""2015/03"", ""listingorder"": 4, ""completionorder"": 4}]"
FAR,30388,112052765,112052765,Time Sources in Proust and Glissant,2016,Cambridge Scholars Publishing,,,978-1-4438-9458-6,168-180,,[],,"[{""id"": 30388, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2016, ""termid"": ""2016/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,30450,113144224,113144224,Amazonia cambia con el mundo,2016,"Universidade Federal do Pará, Núcleo de Altos Estudos Amazônicos","Belém, Brazil",,,nan,,[],,"[{""id"": 30450, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2016, ""termid"": ""2016/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,30482,111643744,111643744,Stüve-Wiedemann syndrome ORPHA3206,2016,,,,,nan,,[],,"[{""id"": 30482, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2016, ""termid"": ""2016/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,30490,113078547,113078547,Boise State University and Idaho Digital Learning Academy.,2013,International Association for K-12 Online Learning,,,,nan,,[],,"[{""id"": 30490, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2013, ""termid"": ""2013/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,30519,114002257,114002257,The History of Education as the History of Writing: A Look from the Past to the Future,2017,SENSE,Rotterdam,,,273-287,,[],,"[{""id"": 30519, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2017, ""termid"": ""2016/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,30520,114002257,114002257,Lesson Planning and Curriculum in Canada,2016,Beltz/Juventa,Weinheim,,,109-115,,[],,"[{""id"": 30520, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2016, ""termid"": ""2016/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,30521,114002257,114002257,Klaus Mollenhauer (1928-1998),2017,Springer,New York,,,nan,,[],,"[{""id"": 30521, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2018, ""termid"": ""2017/03"", ""listingorder"": 6, ""completionorder"": 6}, {""id"": 30521, ""status"": ""Accepted"", ""term"": ""Fall"", ""year"": 2016, ""termid"": ""2016/02"", ""listingorder"": 4, ""completionorder"": 4}]"
FAR,30539,114002257,114002257,"Radicalizing the Pedagogical Relation: Passion and Intention, Vulnerability and Failure",2017,VS Verlag,Wiesbaden,,,179-192,,[],,"[{""id"": 30539, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2017, ""termid"": ""2016/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,30545,114064767,114064767,Language arts instruction in middle and high school classrooms,2017,Routledge,,,,nan,,[],,"[{""id"": 30545, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2018, ""termid"": ""2017/03"", ""listingorder"": 6, ""completionorder"": 6}, {""id"": 30545, ""status"": ""Accepted"", ""term"": ""Spring"", ""year"": 2017, ""termid"": ""2016/03"", ""listingorder"": 4, ""completionorder"": 4}]"
FAR,30556,114002257,114002257,Informal Learning in Canada,2016,,,,,nan,,[],,"[{""id"": 30556, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2016, ""termid"": ""2016/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,30634,111670030,111670030,"""Holding the Language in My Hand"": A Multilingual Lens on Curricular Design",2018,Utah State University Press,"Logan, UT",,,Accepted with very minor revisions.,,[],,"[{""id"": 30634, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2018, ""termid"": ""2017/03"", ""listingorder"": 6, ""completionorder"": 6}, {""id"": 30634, ""status"": ""Accepted"", ""term"": ""Spring"", ""year"": 2016, ""termid"": ""2015/03"", ""listingorder"": 4, ""completionorder"": 4}]"
FAR,30664,114054542,114054542,Examining the products of responsive inquiry,2015,,,,,56,,[],,"[{""id"": 30664, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2015, ""termid"": ""2015/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,30665,114054542,114054542,What is responsive teaching?,2015,,,,,1,,[],,"[{""id"": 30665, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2015, ""termid"": ""2015/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,30670,114054542,114054542,Engaging Future Teachers in Having Wonderful Ideas,2015,American Physical Society,,,,nan,,[],,"[{""id"": 30670, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2015, ""termid"": ""2015/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,30762,112129169,112129169,Spherefun,2016,,,,,Chapter 17,,[],,"[{""id"": 30762, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2016, ""termid"": ""2015/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,31091,111110214,111110214,Executive Development,2017,Springer--EPAP,,,,nan,,[],,"[{""id"": 31091, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2017, ""termid"": ""2016/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,31107,113146926,113146926,Karen C. Seto,2017,Sage,"London, U.K.",,9781473907751,nan,,[],,"[{""id"": 31107, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2017, ""termid"": ""2016/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,31299,111111800,111111800,Cixi the Empress Dowager,2016,Berkshire Publishing Group,Boston,,9781614720324,nan,,[],,"[{""id"": 31299, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2016, ""termid"": ""2016/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,31303,112182688,112182688,Understanding assessment: Program and teacher evaluation,2016,Higher Education Press,"Beijing, China",,,nan,,[],,"[{""id"": 31303, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2016, ""termid"": ""2016/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,31304,112182688,112182688,Lesson plans for developing movement competence,2016,Educational Science Publishing House,"Beijing, China",,,nan,,[],,"[{""id"": 31304, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2015, ""termid"": ""2015/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,31426,111701056,111701056,The Effect of Team Leadership on the Learning and Performance of Cross-Functional Product Development Teams,2014,Sage Publications,,,,707-739,,[],,"[{""id"": 31426, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2003, ""termid"": ""2002/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,31440,112102649,112102649,"Unveiling the Eastern Bride: The Oriental Portfolio, 1838",2017,Transcript Verlag; Columbia University Press,"Bielefeld, Germany; New York",,9783837635102,nan,,[],,"[{""id"": 31440, ""status"": ""In Progress"", ""term"": ""Spring"", ""year"": 2024, ""termid"": ""2023/03"", ""listingorder"": 1, ""completionorder"": 1}, {""id"": 31440, ""status"": ""In Progress"", ""term"": ""Spring"", ""year"": 2023, ""termid"": ""2022/03"", ""listingorder"": 1, ""completionorder"": 1}, {""id"": 31440, ""status"": ""In Progress"", ""term"": ""Spring"", ""year"": 2022, ""termid"": ""2021/03"", ""listingorder"": 1, ""completionorder"": 1}, {""id"": 31440, ""status"": ""In Progress"", ""term"": ""Fall"", ""year"": 2017, ""termid"": ""2017/02"", ""listingorder"": 1, ""completionorder"": 1}, {""id"": 31440, ""status"": ""In Progress"", ""term"": ""Spring"", ""year"": 2017, ""termid"": ""2016/03"", ""listingorder"": 1, ""completionorder"": 1}]"
FAR,31564,113116029,113116029,"Strategic Planning for Arts, Culture, and Entertainment Districts",2016,National Endowment for the Arts,"Washington, DC",,,nan,,[],,"[{""id"": 31564, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2016, ""termid"": ""2016/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,31583,114067032,114067032,Genre and Register Variation: Academic Conference Presentations in Spanish in the United States,2017,Ohio State University Press,,,,nan,,[],,"[{""id"": 31583, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2016, ""termid"": ""2016/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,31604,112033875,112033875,Chapter 55. Magnetic Force Images Using Capacitive Coupling Effect,2016,,,,,nan,,[],,"[{""id"": 31604, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2016, ""termid"": ""2015/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,31715,111277518,111277518,Annual variation in autumn migration phenology and energetic condition at a stopover site in the western United States,2015,CRC Press,"Boca Raton, FL",,,177-191,,[],,"[{""id"": 31715, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2015, ""termid"": ""2015/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,31777,111110323,111110323,Applying the CACAO change model to promote systemic transformation in STEM,2016,Purdue University Press,"West Lafayette, IN",,,176-188,,[],,"[{""id"": 31777, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2016, ""termid"": ""2016/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,31778,111110323,111110323,"The history of the teaching of psychology: Or, what was old is new again",2016,Society for the Teaching of Psychology,"Washington, DC",http://teachpsych.org/ebooks/,,nan,,[],,"[{""id"": 31778, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2016, ""termid"": ""2016/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,31779,111110237,111110237,"Dying for Foie Gras: Murder, Politics and Ethical Food Production",2018,McFarland & Company,"Jefferson, NC",,,52-62,,[],,"[{""id"": 31779, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2018, ""termid"": ""2017/03"", ""listingorder"": 6, ""completionorder"": 6}, {""id"": 31779, ""status"": ""Accepted"", ""term"": ""Spring"", ""year"": 2017, ""termid"": ""2016/03"", ""listingorder"": 4, ""completionorder"": 4}]"
FAR,31788,112003792,112003792,Applying the CACAO change model to promote systemic transformation in STEM,2016,Purdue University Press,"West Lafayette, IN",,,176-188,,[],,"[{""id"": 31788, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2016, ""termid"": ""2016/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,31900,112001853,112001853,Geologic Time Scale,2016,Springer International Publishing,Switzerland,10.1007/978-3-319-39193-9_283-1.,978-3-319-39193-9 (online),1-4,,[],,"[{""id"": 31900, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2016, ""termid"": ""2016/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,31907,114000904,114000904,Learning Secondary Mathematics through Authentic Mathematical Modeling Tasks,2016,National Council of Teachers of Mathematics,,,,19,,[],,"[{""id"": 31907, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2016, ""termid"": ""2015/03"", ""listingorder"": 6, ""completionorder"": 6}, {""id"": 31907, ""status"": ""Accepted"", ""term"": ""Fall"", ""year"": 2015, ""termid"": ""2015/02"", ""listingorder"": 4, ""completionorder"": 4}]"
FAR,32061,111111505,111111505,Dilute Fermi Liquid of Heavy Polarons in Copper Oxide Superconductors,1987,Springer,,,,553--562,,[],,"[{""id"": 32061, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 1987, ""termid"": ""1987/01"", ""listingorder"": 6, ""completionorder"": 6}]"
